,iter,rank,time_train,time_hr,error,hr1_valid,hr1_test,hr3_valid,hr3_test,hr10_valid,hr10_test,mrr_valid,mrr_test
360,2.0,720.0,23.45060086250305,186.66890001296997,0.8983191349002472,0.038,0.03,0.05,0.048,0.076,0.072,0.05024946803852633,0.04514538024010382
361,2.0,722.0,23.603923559188843,188.59959435462952,0.8980920259157134,0.032,0.028,0.051,0.044,0.073,0.073,0.04676296013165796,0.042574667541206694
362,2.0,724.0,23.417779207229614,188.50624561309814,0.8979796006935219,0.033,0.029,0.05,0.043,0.075,0.07,0.04699383013724675,0.04329037265005054
363,2.0,726.0,24.089411973953247,192.37682676315308,0.8998925808862245,0.039,0.031,0.055,0.043,0.082,0.072,0.053599222973147544,0.04404051992484448
364,2.0,728.0,23.93347668647766,190.10214829444885,0.8990038384225538,0.033,0.034,0.048,0.047,0.073,0.076,0.04572244296318228,0.047865026027643906
365,2.0,730.0,24.14042615890503,190.46441316604614,0.8975939083445007,0.036,0.027,0.053,0.05,0.076,0.081,0.04978606999365365,0.044773428708570415
366,2.0,732.0,24.20049810409546,190.08142185211182,0.897660000992101,0.032,0.029,0.044,0.04,0.072,0.07,0.04486280625575394,0.04166207951784344
367,2.0,734.0,24.62660551071167,194.64742517471313,0.8987997893409352,0.038,0.037,0.049,0.05,0.076,0.069,0.05082917875605704,0.04959716424496872
368,2.0,736.0,24.419501304626465,193.24750113487244,0.8984329441193615,0.033,0.033,0.046,0.052,0.067,0.071,0.044840869744606396,0.04721738082844518
369,2.0,738.0,24.508201837539673,192.95552372932434,0.8979409537968186,0.034,0.032,0.05,0.043,0.077,0.072,0.048377678969438,0.04484209049340652
370,2.0,740.0,24.6012544631958,194.15935039520264,0.8990758440127662,0.031,0.025,0.044,0.041,0.065,0.074,0.043745797586839295,0.04031202142265074
371,2.0,742.0,24.961462259292603,194.53123450279236,0.8983187377296895,0.033,0.034,0.046,0.052,0.067,0.076,0.04493126380733506,0.04850881516157119
372,2.0,744.0,24.648694038391113,194.21861910820007,0.8983597915695556,0.036,0.032,0.046,0.048,0.064,0.067,0.04581599711524977,0.04553219057032417
373,2.0,746.0,25.175909757614136,193.4525966644287,0.8973848843085198,0.034,0.038,0.044,0.05,0.07,0.074,0.045817892878330296,0.0498408920756806
374,2.0,748.0,25.23223352432251,209.23691153526306,0.8978635755133533,0.035,0.028,0.049,0.04,0.073,0.073,0.047937818906557364,0.0426955670462928
375,2.0,750.0,27.75008773803711,205.26342034339905,0.8974081777262161,0.031,0.031,0.045,0.044,0.067,0.066,0.04317237045017081,0.04292567719342431
376,2.0,752.0,25.48862624168396,195.59823751449585,0.8954089871413218,0.031,0.031,0.053,0.05,0.076,0.08,0.046519440124791527,0.04733016027189652
377,2.0,754.0,27.609100580215454,195.88288593292236,0.8982394316840562,0.04,0.03,0.051,0.046,0.073,0.072,0.051107900127083244,0.04468975809049999
378,2.0,756.0,24.46930193901062,196.54232335090637,0.8963689775624285,0.041,0.039,0.057,0.054,0.078,0.082,0.053554562880013194,0.052224330210168174
379,2.0,758.0,24.340912342071533,197.68147897720337,0.8968482867638966,0.038,0.035,0.054,0.048,0.075,0.072,0.051171095503275935,0.04749412721612484
380,2.0,760.0,25.11302375793457,206.15424942970276,0.8961827416134918,0.033,0.028,0.049,0.043,0.074,0.078,0.04729108452760017,0.04339422188114436
381,2.0,762.0,27.255732774734497,194.1718544960022,0.8963185396318918,0.031,0.034,0.052,0.05,0.074,0.076,0.04557504378253704,0.0480684252525347
382,2.0,764.0,27.015146493911743,200.69287848472595,0.8970354856625001,0.032,0.036,0.047,0.05,0.075,0.078,0.045809555541011605,0.04911280848343793
383,2.0,766.0,29.849587440490723,201.59171295166016,0.8962124215040513,0.034,0.035,0.045,0.045,0.069,0.062,0.04523274983215372,0.04594697373686196
384,2.0,768.0,27.60924482345581,205.3415720462799,0.8968341496321269,0.038,0.036,0.053,0.043,0.079,0.074,0.05155370442002992,0.04701372951262589
385,2.0,770.0,32.06655812263489,215.92476296424866,0.8951216246161952,0.033,0.032,0.044,0.044,0.068,0.073,0.043812049993410186,0.04595174799057156
386,2.0,772.0,26.740609407424927,206.27079796791077,0.8964254432849228,0.035,0.032,0.046,0.04,0.076,0.074,0.047823935181118896,0.04457306269092079
387,2.0,774.0,31.8501980304718,217.18208241462708,0.895626792792695,0.042,0.033,0.054,0.045,0.08,0.075,0.05420723639895768,0.04611435575893967
388,2.0,776.0,31.735830783843994,217.22447180747986,0.894941701212063,0.038,0.034,0.053,0.053,0.078,0.075,0.05152548643671896,0.049107619195995614
389,2.0,778.0,29.52547287940979,218.42568469047546,0.8952762578996765,0.03,0.032,0.047,0.047,0.077,0.075,0.04571028781284107,0.04665967464899307
390,2.0,780.0,27.957761526107788,206.82202553749084,0.8950990186676208,0.037,0.031,0.049,0.044,0.077,0.071,0.04966307717636753,0.044637196468476144
391,2.0,782.0,25.879014253616333,213.77267599105835,0.8942183792909656,0.036,0.031,0.052,0.05,0.076,0.075,0.05037492479291886,0.04602793799689333
392,2.0,784.0,26.715616464614868,204.91902995109558,0.8958995950769548,0.033,0.035,0.051,0.047,0.073,0.073,0.04758029705961811,0.0481089701812417
393,2.0,786.0,28.176376581192017,206.21159839630127,0.8947116936510884,0.031,0.04,0.042,0.052,0.069,0.087,0.04303957526054903,0.053930968965776295
394,2.0,788.0,26.730411291122437,200.215229511261,0.8948356167113763,0.036,0.033,0.049,0.048,0.077,0.079,0.04939777721616947,0.046571406440715585
395,2.0,790.0,28.781610012054443,204.05934023857117,0.8952175078211826,0.034,0.03,0.054,0.048,0.082,0.079,0.04944297599268181,0.0457083594435878
396,2.0,792.0,27.727134466171265,204.23766446113586,0.8936085686187204,0.034,0.035,0.058,0.052,0.079,0.081,0.05093667018006154,0.051440897918876106
397,2.0,794.0,28.942821741104126,204.36283564567566,0.8952938017318937,0.046,0.032,0.057,0.048,0.08,0.084,0.0576083764630869,0.04766557953151214
398,2.0,796.0,28.406989574432373,205.03371167182922,0.8948149742634194,0.034,0.035,0.048,0.048,0.075,0.077,0.04752953147728934,0.049055041126978435
399,2.0,798.0,29.621227502822876,209.34842133522034,0.8942399627862428,0.038,0.034,0.053,0.055,0.073,0.078,0.050756649414582695,0.05026899693344204
